[#] 0104 | 2026-01-14 20:28:29 | СИСТЕМА      | HOTKEY          | ✅ F2 и F5 успешно перехвачены на попытке 1
[*] 0105 | 2026-01-14 20:28:31 | КОНСОЛЬ      | rerw            | 🗑️ Процесс удален из системы: C:\Users\Administrator\Desktop\Запускатр_лог\test.exe
[*] 0106 | 2026-01-14 20:28:48 | КОНСОЛЬ      | Autoit_Error    | AUTO включен пользователем
[*] 0107 | 2026-01-14 20:28:48 | КОНСОЛЬ      | Autoit_Error    | Обновление кнопок: AUTO=1
[*] 0108 | 2026-01-14 20:28:48 | КОНСОЛЬ      | Autoit_Error    | AUTO кнопка: фиолетовая с белым текстом
[*] 0109 | 2026-01-14 20:28:48 | КОНСОЛЬ      | Autoit_Error    | STOP кнопка: красная с белым текстом (активна)
[*] 0110 | 2026-01-14 20:28:48 | КОНСОЛЬ      | Autoit_Error    | ✅ Процесс запущен через Run() (PID: 6600, попытка: 1)
[+] 0111 | 2026-01-14 20:28:48 | ВКЛЮЧЕНИЕ    | Autoit_Error    | Процесс запущен: C:\Users\Administrator\Desktop\Запускатр_лог\00_AutoitError.exe
[~] 0112 | 2026-01-14 20:28:48 | ИЗМЕНЕНИЕ    | Autoit_Error    | Статус изменен: Stopped → Runned (процесс запущен)
[*] 0113 | 2026-01-14 20:30:00 | КОНСОЛЬ      | TRAY            | ❌ Выход отменен пользователем
[*] 0114 | 2026-01-14 20:33:24 | КОНСОЛЬ      | Autoit_Error    | AUTO выключен пользователем
[*] 0115 | 2026-01-14 20:33:24 | КОНСОЛЬ      | Autoit_Error    | Обновление кнопок: AUTO=0
[*] 0116 | 2026-01-14 20:33:24 | КОНСОЛЬ      | Autoit_Error    | AUTO кнопка: серая с фиолетовым текстом
[*] 0117 | 2026-01-14 20:33:24 | КОНСОЛЬ      | Autoit_Error    | STOP кнопка: серая (неактивна)
[-] 0118 | 2026-01-14 20:33:25 | ОТКЛЮЧЕНИЕ   | Autoit_Error    | Остановлено процессов: 1 (00_AutoitError.exe)
[~] 0119 | 2026-01-14 20:33:25 | ИЗМЕНЕНИЕ    | Autoit_Error    | Статус изменен: Runned → Stopped (процесс остановлен)
[#] 0120 | 2026-01-14 20:33:28 | СИСТЕМА      | TRAY            | 🚪 Выход из программы через меню трея
[-] 0121 | 2026-01-14 20:33:28 | ОТКЛЮЧЕНИЕ   | СИСТЕМА         | Process Manager завершает работу
[-] 0122 | 2026-01-14 20:33:28 | ОТКЛЮЧЕНИЕ   | СИСТЕМА         | Завершение работы (Код выхода: 0, Метод: 1)
[+] 0123 | 2026-01-14 20:33:52 | ВКЛЮЧЕНИЕ    | СИСТЕМА         | Process Manager запущен
[#] 0124 | 2026-01-14 20:33:53 | СИСТЕМА      | TRAY            | ✅ Иконка трея инициализирована
[#] 0125 | 2026-01-14 20:33:55 | СИСТЕМА      | HOTKEY          | ✅ F2 и F5 успешно перехвачены на попытке 1
[*] 0126 | 2026-01-14 20:34:06 | КОНСОЛЬ      | Autoit_Error    | AUTO включен пользователем
[*] 0127 | 2026-01-14 20:34:06 | КОНСОЛЬ      | Autoit_Error    | Обновление кнопок: AUTO=1
[*] 0128 | 2026-01-14 20:34:06 | КОНСОЛЬ      | Autoit_Error    | AUTO кнопка: фиолетовая с белым текстом
[*] 0129 | 2026-01-14 20:34:06 | КОНСОЛЬ      | Autoit_Error    | STOP кнопка: красная с белым текстом (активна)
[*] 0130 | 2026-01-14 20:34:07 | КОНСОЛЬ      | Autoit_Error    | ✅ Процесс запущен через Run() (PID: 17336, попытка: 1)
[+] 0131 | 2026-01-14 20:34:07 | ВКЛЮЧЕНИЕ    | Autoit_Error    | Процесс запущен: C:\Users\Administrator\Desktop\Запускатр_лог\00_AutoitError.exe
[~] 0132 | 2026-01-14 20:34:08 | ИЗМЕНЕНИЕ    | Autoit_Error    | Статус изменен: Stopped → Runned (процесс запущен)
[#] 0133 | 2026-01-14 20:35:03 | СИСТЕМА      | TRAY            | 🚪 Выход из программы через меню трея
[-] 0134 | 2026-01-14 20:35:03 | ОТКЛЮЧЕНИЕ   | СИСТЕМА         | Process Manager завершает работу
[-] 0135 | 2026-01-14 20:35:03 | ОТКЛЮЧЕНИЕ   | СИСТЕМА         | Завершение работы (Код выхода: 0, Метод: 1)
[+] 0136 | 2026-01-14 20:35:04 | ВКЛЮЧЕНИЕ    | СИСТЕМА         | Process Manager запущен
[#] 0137 | 2026-01-14 20:35:05 | СИСТЕМА      | TRAY            | ✅ Иконка трея инициализирована
[#] 0138 | 2026-01-14 20:35:06 | СИСТЕМА      | HOTKEY          | ✅ F2 и F5 успешно перехвачены на попытке 1
[*] 0139 | 2026-01-14 20:35:07 | КОНСОЛЬ      | Autoit_Error    | AUTO выключен пользователем
[*] 0140 | 2026-01-14 20:35:07 | КОНСОЛЬ      | Autoit_Error    | Обновление кнопок: AUTO=0
[*] 0141 | 2026-01-14 20:35:07 | КОНСОЛЬ      | Autoit_Error    | AUTO кнопка: серая с фиолетовым текстом
[*] 0142 | 2026-01-14 20:35:07 | КОНСОЛЬ      | Autoit_Error    | STOP кнопка: серая (неактивна)
[-] 0143 | 2026-01-14 20:35:08 | ОТКЛЮЧЕНИЕ   | Autoit_Error    | Остановлено процессов: 1 (00_AutoitError.exe)
[~] 0144 | 2026-01-14 20:35:08 | ИЗМЕНЕНИЕ    | Autoit_Error    | Статус изменен: Runned → Stopped (процесс остановлен)
[#] 0145 | 2026-01-14 20:35:14 | СИСТЕМА      | TRAY            | 🚪 Выход из программы через меню трея
[-] 0146 | 2026-01-14 20:35:14 | ОТКЛЮЧЕНИЕ   | СИСТЕМА         | Process Manager завершает работу
[-] 0147 | 2026-01-14 20:35:14 | ОТКЛЮЧЕНИЕ   | СИСТЕМА         | Завершение работы (Код выхода: 0, Метод: 1)
[+] 0148 | 2026-01-22 07:57:33 | ВКЛЮЧЕНИЕ    | СИСТЕМА         | Process Manager запущен
[#] 0149 | 2026-01-22 07:57:34 | СИСТЕМА      | TRAY            | ✅ Иконка трея инициализирована
[#] 0150 | 2026-01-22 07:57:35 | СИСТЕМА      | HOTKEY          | ✅ F2 и F5 успешно перехвачены на попытке 1
[#] 0151 | 2026-01-22 07:57:42 | СИСТЕМА      | TRAY            | 🚪 Выход из программы через меню трея
[-] 0152 | 2026-01-22 07:57:42 | ОТКЛЮЧЕНИЕ   | СИСТЕМА         | Process Manager завершает работу
[-] 0153 | 2026-01-22 07:57:42 | ОТКЛЮЧЕНИЕ   | СИСТЕМА         | Завершение работы (Код выхода: 0, Метод: 1)
[+] 0154 | 2026-03-28 13:31:35 | ВКЛЮЧЕНИЕ    | СИСТЕМА         | Process Manager запущен
[#] 0155 | 2026-03-28 13:31:36 | СИСТЕМА      | TRAY            | ✅ Иконка трея инициализирована
[#] 0156 | 2026-03-28 13:31:37 | СИСТЕМА      | HOTKEY          | ✅ F2 и F5 успешно перехвачены на попытке 1
[*] 0157 | 2026-03-28 13:31:43 | КОНСОЛЬ      | Autoit_Error    | AUTO включен пользователем
[*] 0158 | 2026-03-28 13:31:43 | КОНСОЛЬ      | Autoit_Error    | Обновление кнопок: AUTO=1
[*] 0159 | 2026-03-28 13:31:43 | КОНСОЛЬ      | Autoit_Error    | AUTO кнопка: фиолетовая с белым текстом
[*] 0160 | 2026-03-28 13:31:43 | КОНСОЛЬ      | Autoit_Error    | STOP кнопка: красная с белым текстом (активна)
[!] 0161 | 2026-03-28 13:31:43 | ОШИБКА       | Autoit_Error    | ❌ Файл не найден: C:\Users\Administrator\Desktop\Запускатр_лог\00_AutoitError.exe
[!] 0162 | 2026-03-28 13:31:43 | ОШИБКА       | Autoit_Error    | ❌ Файл не найден: C:\Users\Administrator\Desktop\Запускатр_лог\00_AutoitError.exe
[!] 0163 | 2026-03-28 13:31:44 | ОШИБКА       | Autoit_Error    | ❌ Файл не найден: C:\Users\Administrator\Desktop\Запускатр_лог\00_AutoitError.exe
[!] 0164 | 2026-03-28 13:31:44 | ОШИБКА       | Autoit_Error    | ❌ Файл не найден: C:\Users\Administrator\Desktop\Запускатр_лог\00_AutoitError.exe
[!] 0165 | 2026-03-28 13:31:45 | ОШИБКА       | Autoit_Error    | ❌ Файл не найден: C:\Users\Administrator\Desktop\Запускатр_лог\00_AutoitError.exe
[*] 0166 | 2026-03-28 13:31:45 | КОНСОЛЬ      | Autoit_Error    | AUTO выключен пользователем
[*] 0167 | 2026-03-28 13:31:45 | КОНСОЛЬ      | Autoit_Error    | Обновление кнопок: AUTO=0
[*] 0168 | 2026-03-28 13:31:45 | КОНСОЛЬ      | Autoit_Error    | AUTO кнопка: серая с фиолетовым текстом
[*] 0169 | 2026-03-28 13:31:45 | КОНСОЛЬ      | Autoit_Error    | STOP кнопка: серая (неактивна)
[*] 0170 | 2026-03-28 13:32:03 | КОНСОЛЬ      | екуукеукуке     | 🗑️ Процесс удален из системы: C:\Users\Administrator\Desktop\Запускатр_лог\test4.exe
[*] 0171 | 2026-03-28 13:32:07 | КОНСОЛЬ      | Регистратор дозировок | 🗑️ Процесс удален из системы: C:\Users\Administrator\Desktop\Запускатр_лог\test5.exe
[#] 0172 | 2026-03-28 13:32:11 | СИСТЕМА      | TRAY            | 🚪 Выход из программы через меню трея
[-] 0173 | 2026-03-28 13:32:11 | ОТКЛЮЧЕНИЕ   | СИСТЕМА         | Process Manager завершает работу
[-] 0174 | 2026-03-28 13:32:11 | ОТКЛЮЧЕНИЕ   | СИСТЕМА         | Завершение работы (Код выхода: 0, Метод: 1)
[+] 0175 | 2026-03-28 13:33:48 | ВКЛЮЧЕНИЕ    | СИСТЕМА         | Process Manager запущен
[#] 0176 | 2026-03-28 13:33:49 | СИСТЕМА      | TRAY            | ✅ Иконка трея инициализирована
[#] 0177 | 2026-03-28 13:33:50 | СИСТЕМА      | HOTKEY          | ✅ F2 и F5 успешно перехвачены на попытке 1
[*] 0178 | 2026-03-28 13:33:52 | КОНСОЛЬ      | Чтение из базы  | 🗑️ Процесс удален из системы: C:\Users\Administrator\Desktop\Запускатр_лог\test4.exe
[*] 0179 | 2026-03-28 13:33:55 | КОНСОЛЬ      | ret             | 🗑️ Процесс удален из системы: C:\Users\Administrator\Desktop\Запускатр_лог\test5.exe
[*] 0180 | 2026-03-28 13:33:58 | КОНСОЛЬ      | test6           | 🗑️ Процесс удален из системы: C:\Users\Administrator\Desktop\Запускатр_лог\test4.exe
[*] 0181 | 2026-03-28 13:34:01 | КОНСОЛЬ      | test5           | 🗑️ Процесс удален из системы: C:\Users\Administrator\Desktop\Запускатр_лог\test5.exe
[*] 0182 | 2026-03-28 13:34:03 | КОНСОЛЬ      | test4           | 🗑️ Процесс удален из системы: C:\Users\Administrator\Desktop\Запускатр_лог\test4.exe
[*] 0183 | 2026-03-28 13:34:06 | КОНСОЛЬ      | test3           | 🗑️ Процесс удален из системы: C:\Users\Administrator\Desktop\Запускатр_лог\test3.exe
[*] 0184 | 2026-03-28 13:34:08 | КОНСОЛЬ      | test2           | 🗑️ Процесс удален из системы: C:\Users\Administrator\Desktop\Запускатр_лог\test2.exe
[*] 0185 | 2026-03-28 13:34:12 | КОНСОЛЬ      | test1           | 🗑️ Процесс удален из системы: C:\Users\Administrator\Desktop\Запускатр_лог\test1.exe
[*] 0186 | 2026-03-28 13:34:14 | КОНСОЛЬ      | test01          | 🗑️ Процесс удален из системы: C:\Users\Administrator\Desktop\Запускатр_лог\test.exe
[*] 0187 | 2026-03-28 13:34:17 | КОНСОЛЬ      | Autoit_Error    | 🗑️ Процесс удален из системы: C:\Users\Administrator\Desktop\Запускатр_лог\00_AutoitError.exe
[*] 0188 | 2026-03-28 13:34:32 | КОНСОЛЬ      | TRAY            | ❌ Выход отменен пользователем
[#] 0189 | 2026-03-28 13:34:36 | СИСТЕМА      | TRAY            | 🚪 Выход из программы через меню трея
[-] 0190 | 2026-03-28 13:34:36 | ОТКЛЮЧЕНИЕ   | СИСТЕМА         | Process Manager завершает работу
[-] 0191 | 2026-03-28 13:34:36 | ОТКЛЮЧЕНИЕ   | СИСТЕМА         | Завершение работы (Код выхода: 0, Метод: 1)
